src_ip,dst_ip,Source Port,Destination Port,Protocol,Flow Duration,Total Packets,Total Length of Packets,Packet Length Max,Packet Length Min,Packet Length Mean,Packet Length Std,Label
10.0.3.205,172.16.0.19,30354,443,6,27.921,12,1586,397,54,132.1666667,132.7094114,TCP Connection Flood
10.0.0.246,172.16.0.31,13390,5566,6,0,1,66,66,66,66,0,ACK Flood
10.0.3.210,172.16.0.38,26185,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.0.222,172.16.0.14,28835,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.202,172.16.0.92,45231,80,6,0.001,2,132,66,66,66,0,TCP Connection Flood
10.0.3.211,172.16.0.34,38993,443,6,31.835,8,912,450,66,114,135.764502,ACK Flood
10.0.0.212,172.16.0.14,4485,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.2.165,172.16.0.57,25174,80,6,8.409,4,772,510,54,193,212.6436769,ACK Flood
10.0.3.212,172.16.0.6,50208,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.220,172.16.0.15,63743,443,6,32.237,19,1026,54,54,54,0,ACK Flood
10.0.2.159,172.16.0.78,41604,80,6,32.575,8,728,207,66,91,51.21662676,ACK Flood
10.0.3.213,172.16.0.6,28233,65510,6,2.338,2,302,248,54,151,137.1787156,ACK Flood
10.0.3.214,172.16.0.41,6425,443,6,32.582,2,132,66,66,66,0,FIN-RST Flood
10.0.1.73,172.16.0.6,11416,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.18,172.16.0.34,50388,443,6,0.365,2,503,437,66,251.5,262.3366158,ACK Flood
10.0.1.4,172.16.0.9,32902,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.105,172.16.0.73,443,40944,6,31.907,5,6640,1328,1328,1328,0,ACK Flood
10.0.3.215,172.16.0.65,33472,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.2.116,172.16.0.19,13300,443,6,7.729,5,968,397,54,193.6,185.7425638,TCP Connection Flood
10.0.1.221,172.16.0.9,62047,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.107,172.16.0.9,40623,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.52,172.16.0.19,26623,443,6,0.001,2,108,54,54,54,0,TCP Connection Flood
10.0.2.27,172.16.0.47,42097,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.0.221,172.16.0.6,58899,65510,6,12.723,2,108,54,54,54,0,ACK Flood
10.0.0.221,172.16.0.6,57668,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.2.159,172.16.0.78,41602,80,6,17.371,9,594,66,66,66,0,ACK Flood
10.0.1.87,172.16.0.72,80,10372,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.0.222,172.16.0.14,28830,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.216,172.16.0.6,6133,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.70,172.16.0.66,53730,80,6,11.045,3,222,78,66,74,6.92820323,ACK Flood
10.0.3.217,172.16.0.17,21359,8567,6,0,1,78,78,78,78,0,SYN Flood
10.0.0.249,172.16.0.33,14398,80,6,8.321,2,493,427,66,246.5,255.265548,ACK Flood
10.0.3.44,172.16.0.95,42270,80,6,19.392,5,1192,498,66,238.4,236.0694813,ACK Flood
10.0.3.218,172.16.0.22,24180,80,6,0.09,2,2059,1328,731,1029.5,422.1427484,ACK Flood
10.0.3.219,172.16.0.58,15003,443,6,12.624,2,649,583,66,324.5,365.5742059,ACK Flood
10.0.1.217,172.16.0.9,48316,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.3.220,172.16.0.20,62132,80,6,20.084,29,1566,54,54,54,0,ACK Flood
10.0.3.221,172.16.0.6,30257,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.222,172.16.0.41,9929,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.3.223,172.16.0.19,25095,443,6,27.548,24,3528,485,54,147,157.3564218,TCP Connection Flood
10.0.3.21,172.16.0.95,443,41918,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.212,172.16.0.6,4507,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.224,172.16.0.44,35970,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.0.232,172.16.0.22,9058,80,6,0.252,2,2145,1266,879,1072.5,273.6503243,ACK Flood
10.0.3.225,172.16.0.22,18140,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.3.226,172.16.0.25,3148,443,6,30.923,6,1177,605,66,196.1666667,216.6586409,ACK Flood
10.0.0.232,172.16.0.22,9064,80,6,0.052,2,1999,1328,671,999.5,464.5691552,ACK Flood
10.0.0.212,172.16.0.6,4521,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.232,172.16.0.22,9061,80,6,0.57,2,1997,1328,669,998.5,465.9833688,ACK Flood
10.0.3.227,172.16.0.54,8695,9567,6,0,1,66,66,66,66,0,ACK Flood
10.0.3.228,172.16.0.16,443,48670,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.3.229,172.16.0.20,19190,80,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.232,172.16.0.22,9060,80,6,0.523,2,2011,1328,683,1005.5,456.0838739,ACK Flood
10.0.3.202,172.16.0.92,45233,80,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.1.11,172.16.0.43,37140,80,6,16.099,2,856,790,66,428,511.9453096,TCP Connection Flood
10.0.3.230,172.16.0.65,7513,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.3.231,172.16.0.6,33485,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.221,172.16.0.6,58889,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.221,172.16.0.6,50150,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.232,172.16.0.17,43884,8567,6,0,1,74,74,74,74,0,SYN Flood
10.0.2.137,172.16.0.65,38988,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.189,172.16.0.88,55949,443,6,0,1,277,277,277,277,0,ACK Flood
10.0.3.233,172.16.0.47,62029,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.3.189,172.16.0.6,55315,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.189,172.16.0.88,58319,443,6,18.414,2,366,183,183,183,0,ACK Flood
10.0.1.189,172.16.0.88,58327,443,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.234,172.16.0.17,60391,8567,6,0,1,66,66,66,66,0,ACK Flood
10.0.3.235,172.16.0.41,53624,443,6,0,1,62,62,62,62,0,SYN Flood
10.0.3.236,172.16.0.40,11258,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.3.237,172.16.0.2,16374,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.3.236,172.16.0.40,11262,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.3.238,172.16.0.65,21034,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.1.195,172.16.0.89,59130,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.3.237,172.16.0.2,16349,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.3.237,172.16.0.2,16354,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.3.239,172.16.0.6,61596,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.212,172.16.0.6,4512,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.240,172.16.0.42,6375,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.3.241,172.16.0.105,32327,80,6,8.029,3,894,786,54,298,422.620397,ACK Flood
10.0.3.238,172.16.0.65,21036,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.3.238,172.16.0.65,21035,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.3.242,172.16.0.16,443,57994,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.1.152,172.16.0.19,54565,443,6,0.001,2,108,54,54,54,0,TCP Connection Flood
10.0.3.243,172.16.0.102,60920,443,6,2.757,2,625,571,54,312.5,365.5742059,ACK Flood
10.0.1.233,172.16.0.17,40860,8567,6,8.414,3,448,320,54,149.3333333,148.1395738,SYN Flood
10.0.3.244,172.16.0.70,50259,80,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.245,172.16.0.38,1576,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.3.246,172.16.0.6,11328,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.247,172.16.0.47,18855,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.3.248,172.16.0.23,27300,33571,6,0,1,55,55,55,55,0,ACK Flood
10.0.3.249,172.16.0.76,60289,443,6,0.398,2,625,571,54,312.5,365.5742059,ACK Flood
10.0.1.73,172.16.0.6,11449,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.233,172.16.0.9,40816,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.0.212,172.16.0.6,4518,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.250,172.16.0.43,28206,80,6,7.219,2,144,78,66,72,8.485281374,TCP Connection Flood
10.0.3.251,172.16.0.17,44578,8567,6,0,1,74,74,74,74,0,SYN Flood
10.0.0.221,172.16.0.6,57892,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.2.122,172.16.0.33,40747,80,6,18.758,2,144,78,66,72,8.485281374,ACK Flood
10.0.0.236,172.16.0.24,36685,80,6,15.275,8,860,256,54,107.5,91.80569543,TCP Connection Flood
10.0.3.44,172.16.0.95,42264,80,6,18.988,5,781,493,66,156.2,188.3725033,ACK Flood
10.0.3.5,172.16.0.54,38816,9567,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.3.252,172.16.0.6,20779,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.5,172.16.0.28,38720,9567,6,7.491,4,280,74,66,70,4.618802154,TCP Connection Flood
10.0.3.253,172.16.0.38,61185,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.3,172.16.0.39,63014,443,6,1.591,2,1070,535,535,535,0,TCP Connection Flood
10.0.3.254,172.16.0.65,2958,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.3.255,172.16.0.28,8565,9567,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.4.0,172.16.0.6,22217,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.221,172.16.0.6,30264,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.221,172.16.0.6,30267,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.1,172.16.0.6,1628,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.221,172.16.0.6,30261,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.2,172.16.0.47,31477,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.4.3,172.16.0.39,43588,443,6,3.991,8,684,180,54,85.5,58.32666629,TCP Connection Flood
10.0.3.216,172.16.0.6,6144,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.4,172.16.0.19,61805,443,6,7.771,5,908,367,54,181.6,169.317158,TCP Connection Flood
10.0.4.5,172.16.0.44,13628,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.3.216,172.16.0.6,6137,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.231,172.16.0.6,33483,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.6,172.16.0.6,13957,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.250,172.16.0.43,28207,80,6,7.613,3,711,567,66,237,285.85136,TCP Connection Flood
10.0.4.7,172.16.0.6,43864,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.2.161,172.16.0.9,22767,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.3.44,172.16.0.95,42266,80,6,18.782,7,892,496,66,127.4285714,162.5247234,ACK Flood
10.0.3.44,172.16.0.95,42268,80,6,18.289,26,2140,490,66,82.30769231,83.1532413,ACK Flood
10.0.3.44,172.16.0.95,42262,80,6,17.065,13,1290,498,66,99.23076923,119.8152424,ACK Flood
10.0.4.8,172.16.0.94,26281,443,6,0.008,2,452,398,54,226,243.2447327,ACK Flood
10.0.0.222,172.16.0.14,28822,65510,6,0,1,242,242,242,242,0,ACK Flood
10.0.0.212,172.16.0.6,4537,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.7,172.16.0.6,43700,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.9,172.16.0.105,30832,80,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.10,172.16.0.6,59569,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.212,172.16.0.6,4531,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.212,172.16.0.6,4490,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.168,172.16.0.16,80,43198,6,0,1,66,66,66,66,0,SYN_ACK Flood
10.0.1.189,172.16.0.88,58328,443,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.11,172.16.0.38,3582,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.118,172.16.0.77,33409,443,6,26.218,57,4663,967,66,81.80701754,119.3403654,ACK Flood
10.0.1.30,172.16.0.53,55689,443,6,0.001,2,132,66,66,66,0,ACK Flood
10.0.4.12,172.16.0.22,32942,80,6,4.046,2,914,848,66,457,552.9575029,ACK Flood
10.0.3.96,172.16.0.58,11953,443,6,0.026,2,132,66,66,66,0,ACK Flood
10.0.1.189,172.16.0.88,58330,443,6,13.774,3,327,219,54,109,95.26279442,ACK Flood
10.0.4.13,172.16.0.43,9986,80,6,0,1,995,995,995,995,0,TCP Connection Flood
10.0.4.14,172.16.0.44,61245,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.4.15,172.16.0.43,7464,80,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.4.16,172.16.0.54,8772,9567,6,4.047,3,206,74,66,68.66666667,4.618802154,TCP Connection Flood
10.0.1.189,172.16.0.88,58334,443,6,23.499,5,938,571,54,187.6,224.0787808,ACK Flood
10.0.1.54,172.16.0.58,31729,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.0.254,172.16.0.6,26256,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.17,172.16.0.47,11680,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.4.18,172.16.0.47,21662,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.4.19,172.16.0.6,57119,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.212,172.16.0.6,4503,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.212,172.16.0.6,4519,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.212,172.16.0.6,4525,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.16,172.16.0.54,8640,9567,6,0.173,2,1518,759,759,759,0,TCP Connection Flood
10.0.4.20,172.16.0.65,5488,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.4.21,172.16.0.43,64978,80,6,0,1,695,695,695,695,0,TCP Connection Flood
10.0.0.221,172.16.0.6,15902,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.221,172.16.0.6,58901,65510,6,2.073,2,278,224,54,139,120.2081528,ACK Flood
10.0.1.240,172.16.0.9,14013,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.2.134,172.16.0.39,39705,443,6,16.015,10,660,66,66,66,0,TCP Connection Flood
10.0.3.246,172.16.0.6,11275,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.221,172.16.0.6,58056,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.216,172.16.0.6,6134,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.22,172.16.0.39,13829,443,6,1.373,8,684,180,54,85.5,58.32666629,TCP Connection Flood
10.0.0.212,172.16.0.6,4491,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.212,172.16.0.6,4524,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.212,172.16.0.6,4496,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.23,172.16.0.43,8329,80,6,0,1,869,869,869,869,0,TCP Connection Flood
10.0.2.161,172.16.0.28,22290,9567,6,0,1,54,54,54,54,0,TCP Connection Flood
10.0.4.24,172.16.0.41,38505,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.2.161,172.16.0.28,22715,9567,6,0,1,54,54,54,54,0,TCP Connection Flood
10.0.0.212,172.16.0.6,4517,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.1.94,172.16.0.37,2086,443,6,12.85,9,1226,269,66,136.2222222,75.90088566,ACK Flood
10.0.3.9,172.16.0.38,18177,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.150,172.16.0.10,4334,80,6,0,1,505,505,505,505,0,ACK Flood
10.0.0.221,172.16.0.6,56792,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.25,172.16.0.6,62536,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.3.231,172.16.0.6,33464,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.212,172.16.0.6,4502,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.26,172.16.0.17,20060,8567,6,0,1,74,74,74,74,0,SYN Flood
10.0.4.26,172.16.0.17,20061,8567,6,0,1,74,74,74,74,0,SYN Flood
10.0.2.133,172.16.0.9,30687,80,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.0.212,172.16.0.6,4509,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.27,172.16.0.16,443,54468,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.4.28,172.16.0.106,6870,443,6,16.257,7,1083,583,66,154.7142857,192.7923877,ACK Flood
10.0.4.29,172.16.0.39,56692,443,6,0.488,2,1790,895,895,895,0,TCP Connection Flood
10.0.4.30,172.16.0.41,41612,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.0.233,172.16.0.23,59734,33571,6,0.002,3,823,530,127,274.3333333,222.2708558,ACK Flood
10.0.4.31,172.16.0.6,50780,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.221,172.16.0.6,58090,65510,6,23.007,2,108,54,54,54,0,ACK Flood
10.0.0.221,172.16.0.6,58897,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.32,172.16.0.2,58541,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.0.221,172.16.0.6,58076,65510,6,2.194,2,278,224,54,139,120.2081528,ACK Flood
10.0.4.33,172.16.0.101,37263,443,6,0.508,2,215,119,96,107.5,16.26345597,ACK Flood
10.0.4.34,172.16.0.6,20290,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.35,172.16.0.65,2384,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.4.36,172.16.0.83,2514,80,6,10.418,4,600,426,54,150,184.086936,TCP Connection Flood
10.0.4.37,172.16.0.47,9536,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.0.254,172.16.0.6,26255,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.212,172.16.0.6,4536,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.38,172.16.0.27,41675,443,6,1.115,8,684,180,54,85.5,58.32666629,TCP Connection Flood
10.0.4.39,172.16.0.64,43282,80,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.4.30,172.16.0.2,49423,443,6,21.076,2,140,74,66,70,5.656854249,SYN Flood
10.0.4.40,172.16.0.84,19173,443,6,0.961,2,290,224,66,145,111.7228714,ACK Flood
10.0.4.41,172.16.0.27,5545,80,6,1.87,5,1504,649,66,300.8,317.8784359,TCP Connection Flood
10.0.0.221,172.16.0.6,57992,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.42,172.16.0.42,8155,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.2.42,172.16.0.42,64233,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.145,172.16.0.22,18292,80,6,2.649,3,472,340,66,157.3333333,158.1939738,ACK Flood
10.0.4.43,172.16.0.47,41681,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.4.44,172.16.0.47,56287,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.4.45,172.16.0.28,48848,9567,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.4.46,172.16.0.38,49321,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.4.47,172.16.0.28,53637,9567,6,0,1,66,66,66,66,0,TCP Connection Flood
10.0.3.159,172.16.0.94,27597,443,6,0.001,2,422,368,54,211,222.0315293,ACK Flood
10.0.4.48,172.16.0.44,2505,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.4.49,172.16.0.74,42428,80,6,0.002,3,198,66,66,66,0,ACK Flood
10.0.4.50,172.16.0.15,43747,443,6,21.47,18,1068,66,54,59.33333333,6.135719911,ACK Flood
10.0.1.179,172.16.0.22,9520,80,6,0.033,2,144,78,66,72,8.485281374,ACK Flood
10.0.4.51,172.16.0.17,38272,8567,6,0,1,78,78,78,78,0,SYN Flood
10.0.4.52,172.16.0.6,59051,65510,6,17.233,2,366,312,54,183,182.4335495,ACK Flood
10.0.4.51,172.16.0.17,38080,8567,6,0,1,78,78,78,78,0,SYN Flood
10.0.0.240,172.16.0.26,22187,24889,6,0,1,66,66,66,66,0,ACK Flood
10.0.1.87,172.16.0.72,80,10284,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.3.180,172.16.0.54,62616,443,6,0,1,66,66,66,66,0,ACK Flood
10.0.4.53,172.16.0.19,64087,443,6,2.777,5,908,367,54,181.6,169.317158,TCP Connection Flood
10.0.4.54,172.16.0.41,7551,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.4.55,172.16.0.66,3073,80,6,0,1,240,240,240,240,0,ACK Flood
10.0.2.96,172.16.0.94,48922,443,6,0.017,2,311,257,54,155.5,143.5426766,ACK Flood
10.0.1.43,172.16.0.59,48529,59228,6,20.612,11,594,54,54,54,0,ACK Flood
10.0.4.56,172.16.0.78,52867,80,6,9.339,6,324,54,54,54,0,ACK Flood
10.0.4.57,172.16.0.22,20986,80,6,21.104,3,580,436,66,193.3333333,210.2411314,ACK Flood
10.0.4.58,172.16.0.80,35890,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.3.216,172.16.0.6,6143,65506,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.59,172.16.0.22,32386,80,6,0.001,2,132,66,66,66,0,ACK Flood
10.0.1.235,172.16.0.28,40245,9567,6,8.632,6,900,322,54,150,133.5305209,TCP Connection Flood
10.0.4.60,172.16.0.6,61352,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.254,172.16.0.6,25877,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.0.254,172.16.0.6,25670,65510,6,0,1,54,54,54,54,0,ACK Flood
10.0.4.61,172.16.0.40,12141,2095,6,0,1,66,66,66,66,0,SYN Flood
10.0.4.62,172.16.0.44,1242,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.4.63,172.16.0.38,20742,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.4.63,172.16.0.38,20745,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.4.64,172.16.0.70,57492,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.3.182,172.16.0.76,3675,80,6,0.002,2,777,711,66,388.5,456.0838739,ACK Flood
10.0.1.246,172.16.0.17,24540,8567,6,0.044,4,276,78,66,69,6,ACK Flood
10.0.4.65,172.16.0.44,26749,443,6,0,1,78,78,78,78,0,SYN Flood
10.0.3.205,172.16.0.19,49284,443,6,0.018,2,108,54,54,54,0,TCP Connection Flood
10.0.4.66,172.16.0.103,55814,80,6,0.001,2,334,268,66,167,142.8355698,ACK Flood
10.0.4.67,172.16.0.54,18516,9567,6,0.02,2,132,66,66,66,0,TCP Connection Flood
10.0.4.68,172.16.0.93,51854,443,6,15.957,11,1387,339,66,126.0909091,104.7248343,ACK Flood
10.0.2.118,172.16.0.22,22976,80,6,0,1,66,66,66,66,0,ACK Flood
10.0.4.63,172.16.0.38,20744,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.2.161,172.16.0.9,23294,80,6,0,1,74,74,74,74,0,SYN Flood
10.0.4.69,172.16.0.16,80,40710,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.4.70,172.16.0.60,17385,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.1.87,172.16.0.72,80,10375,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.4.71,172.16.0.38,29955,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.4.72,172.16.0.15,46248,443,6,0,1,690,690,690,690,0,ACK Flood
10.0.1.92,172.16.0.72,80,34692,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.3.182,172.16.0.76,3676,80,6,0.061,2,789,723,66,394.5,464.5691552,ACK Flood
10.0.1.239,172.16.0.87,16466,443,6,1.981,8,540,78,66,67.5,4.242640687,ACK Flood
10.0.4.61,172.16.0.40,12139,2095,6,0,1,66,66,66,66,0,SYN Flood
10.0.4.73,172.16.0.27,45772,80,6,13.76,5,734,264,66,146.8,107.0383109,TCP Connection Flood
10.0.4.74,172.16.0.19,4733,443,6,17.015,8,1574,583,66,196.75,238.4346272,TCP Connection Flood
10.0.4.75,172.16.0.22,41947,80,6,0,1,430,430,430,430,0,ACK Flood
10.0.4.71,172.16.0.38,29956,443,6,0,1,66,66,66,66,0,FIN-RST Flood
10.0.1.243,172.16.0.44,32870,443,6,0,1,66,66,66,66,0,SYN Flood
10.0.3.182,172.16.0.76,3677,80,6,0.78,2,787,721,66,393.5,463.1549417,ACK Flood
10.0.1.243,172.16.0.44,50237,443,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.1.87,172.16.0.72,80,10377,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.1.87,172.16.0.72,80,10287,6,0,1,74,74,74,74,0,SYN_ACK Flood
10.0.4.76,172.16.0.46,443,59781,6,20.044,3,1895,1328,54,631.6666667,645.2366491,ACK Flood
10.0.4.77,172.16.0.105,46098,80,6,9.648,6,893,623,54,148.8333333,232.2932773,ACK Flood
10.0.4.78,172.16.0.74,59931,80,6,20.001,6,640,298,66,106.6666667,93.85662825,ACK Flood
10.0.1.195,172.16.0.89,54468,80,6,0,1,54,54,54,54,0,FIN-RST Flood
10.0.4.79,172.16.0.42,25076,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.1.70,172.16.0.66,53732,80,6,0.074,2,180,114,66,90,33.9411255,ACK Flood
10.0.3.241,172.16.0.105,24940,80,6,7.677,3,867,759,54,289,407.0319398,ACK Flood
10.0.4.54,172.16.0.41,7801,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.4.80,172.16.0.66,56284,80,6,0.001,2,180,114,66,90,33.9411255,ACK Flood
10.0.4.81,172.16.0.105,44110,80,6,9.474,5,839,623,54,167.8,254.4645358,ACK Flood
10.0.4.82,172.16.0.19,22229,443,6,0.277,5,270,54,54,54,0,TCP Connection Flood
10.0.3.3,172.16.0.13,22855,443,6,20.238,20,1320,66,66,66,0,ACK Flood
10.0.4.83,172.16.0.61,15154,443,6,5.867,7,510,78,66,72.85714286,6.414269806,TCP Connection Flood
10.0.4.84,172.16.0.98,27620,80,6,9.222,11,774,78,66,70.36363636,6.054299749,ACK Flood
10.0.0.240,172.16.0.26,22498,24889,6,14.768,3,212,77,66,70.66666667,5.686240703,ACK Flood
10.0.2.84,172.16.0.22,40304,80,6,0.419,2,1974,1328,646,987,482.2468248,ACK Flood
10.0.4.85,172.16.0.40,59522,443,6,0,1,74,74,74,74,0,SYN Flood
10.0.4.86,172.16.0.19,21959,443,6,6.332,5,968,397,54,193.6,185.7425638,TCP Connection Flood
